id,umkm_id,name,category,base_price,created_at,updated_at
PRD1744,UMKM581,Wedang Jahe,Minuman,15000,2021-07-14 16:34:21,2021-11-18 16:34:21
PRD1745,UMKM581,Paket Prsamanan,Catering,31000,2021-08-01 16:34:21,2022-03-12 16:34:21
PRD1746,UMKM582,Mesin Pompa Air,Alat Tani,230000,2021-07-04 09:08:20,2021-09-19 09:08:20
PRD1747,UMKM582,Pupuk KCl,Pupuk,45000,2021-06-16 09:08:20,2021-06-19 09:08:20
PRD1748,UMKM583,Kursus Komputer,Kursus Offline,378000,2022-01-22 02:23:42,2022-02-14 02:23:42
PRD1749,UMKM583,Kursus Memasak,Kursus Offline,541000,2022-01-23 02:23:42,2022-01-23 02:23:42
PRD1750,UMKM584,Kursus Public Speaking,Kursus Offline,1410000,2023-07-08 18:55:40,2024-03-23 18:55:40
PRD1753,UMKM586,Selang Irigasi,Alat Tani,266000,2022-12-18 22:27:00,2023-02-07 22:27:00
PRD1754,UMKM586,Cangkul Baja,Alat Tani,274000,2023-01-14 22:27:00,2023-05-18 22:27:00
PRD1755,UMKM587,Catering Pernikahan,Catering,7000,2021-02-27 01:12:01,2021-03-06 01:12:01
PRD1756,UMKM587,Brownies Kukus,Dessert,48000,2021-02-14 01:12:01,2021-09-11 01:12:01
PRD1757,UMKM587,Seblak Kering,Snack,32000,2021-01-24 01:12:01,2021-04-02 01:12:01
PRD1758,UMKM588,Servis Laptop,Servis,1547000,2023-12-26 17:39:07,2024-04-27 17:39:07
PRD1759,UMKM589,Nampan Serut,Kerajinan Kayu,480000,2023-11-16 20:48:29,2024-01-02 20:48:29
PRD1760,UMKM589,Kaos Souvenir,Souvenir,74000,2023-12-17 20:48:29,2023-12-17 20:48:29
PRD1761,UMKM589,Mug Foto,Souvenir,128000,2023-10-24 20:48:29,2024-01-15 20:48:29
PRD1762,UMKM589,Mug Foto,Souvenir,496000,2023-10-29 20:48:29,2024-08-17 20:48:29
PRD1763,UMKM590,Wedang Jahe,Minuman,174000,2021-11-12 03:13:20,2021-11-25 03:13:20
PRD1764,UMKM591,Apliksai HR Sederhana,Aplikasi,3561000,2022-02-02 17:30:54,2022-09-28 17:30:54
PRD1765,UMKM591,Sistem Absensi Web,Software,4253000,2022-01-15 17:30:54,2022-08-11 17:30:54
PRD1766,UMKM592,Sepatu Formal Pria,Sepatu,119000,2021-07-02 01:45:58,2022-01-08 01:45:58
PRD1767,UMKM592,Celana Kulot,Pakaian Wanita,472000,2021-05-17 01:45:58,2021-05-18 01:45:58
PRD1768,UMKM592,Celana Pendek Anak,Pakaian Anak,443000,2021-05-30 01:45:58,2021-07-06 01:45:58
PRD1769,UMKM593,Tune Up Mobil,Servis Kendaraan,1326000,2021-02-25 12:35:39,2021-08-15 12:35:39
PRD1770,UMKM593,Last Mile Delivery,Logistik,692000,2021-03-31 12:35:39,2021-08-30 12:35:39
PRD1773,UMKM593,Open Trip Bromo,Travel,1073000,2021-02-25 12:35:39,2021-06-12 12:35:39
PRD1774,UMKM594,Servis Laptop,Servis,610000,2024-02-12 03:21:04,2024-03-25 03:21:04
PRD1775,UMKM594,Desain Brosur,Desain,1506000,2024-02-05 03:21:04,2024-07-26 03:21:04
PRD1776,UMKM594,Konsultasi Keuangan,Konsultasi,503000,2023-12-27 03:21:04,2024-01-25 03:21:04
PRD1777,UMKM594,Konsultasi Marketing,Konsultasi,712000,2024-01-27 03:21:04,2024-08-01 03:21:04
PRD1778,UMKM594,Servis TV LED,Servis,868000,2024-02-22 03:21:04,2024-04-19 03:21:04
PRD1779,UMKM595,Tour Domestik,Travel,1524000,2021-08-04 02:45:42,2022-03-31 02:45:42
PRD1780,UMKM596,Konsultasi Marketing,Konsultasi,1875000,2021-07-29 20:03:04,2022-02-02 20:03:04
PRD1781,UMKM596,Editing Video  ,Freelance,1214000,2021-08-16 20:03:04,2022-05-30 20:03:04
PRD1782,UMKM596,Konsultasi Hukum,Konsultasi,434000,2021-08-12 20:03:04,2022-05-27 20:03:04
PRD1783,UMKM596,Desain Undangan,Desain,313000,2021-08-05 20:03:04,2021-11-18 20:03:04
PRD1784,UMKM597,Catering Ulang Tahun,Catering,40000,2021-02-21 03:57:40,2021-08-12 03:57:40
PRD1785,UMKM597,Klepon,Dessert,19000,2021-02-01 03:57:40,2021-04-01 03:57:40
PRD1786,UMKM597,Es Krim Lokal,Dessert,41000,2021-02-18 03:57:40,2021-12-13 03:57:40
PRD1787,UMKM598,Mesin Pompa Air,Alat Tani,163000,2023-10-06 16:31:15,2024-01-22 16:31:15
PRD1788,UMKM598,Kacang Tanah,Hasil Panen,129000,2023-10-18 16:31:15,2024-02-11 16:31:15
PRD1789,UMKM599,Keyboard Mechanical,Hardware,1328000,2021-12-17 11:28:07,2022-05-03 11:28:07
PRD1790,UMKM599,Pembuatan Website,Jasa IT,4254000,2022-01-24 11:28:07,2022-08-29 11:28:07
PRD1791,UMKM599,Sistem AbsensiW eb,Software,3940000,2021-12-30 11:28:07,2022-02-01 11:28:07
PRD1792,UMKM600,Keychain Akrilik,Souvenir,183000,2022-10-30 13:44:50,2023-06-19 13:44:50
PRD1793,UMKM600,Vas Bunga Keramik,Dekorasi Rumah,169000,2022-10-02 13:44:50,2023-06-29 13:44:50
PRD1794,UMKM600,Rak Dinding Kayu,Kerajinan Kayu,366000,2022-10-13 13:44:50,2023-06-11 13:44:50
PRD1795,UMKM600,Bros Kain Flanel,Aksesoris Handmade,234000,2022-10-28 13:44:50,2023-07-28 13:44:50
PRD1796,UMKM601,Paket Ulang Tahun,Event Organizer,851000,2022-04-22 06:06:09,2022-12-10 06:06:09
PRD1797,UMKM601,Desain Undangan,Desain,554000,2022-05-27 06:06:09,2022-06-30 06:06:09
PRD1798,UMKM601,Konsultasi Hukum,Konsultasi,1301000,2022-04-08 06:06:09,2022-11-29 06:06:09
PRD1799,UMKM601,Konsultasi Hukum,Konsultasi,1346000,2022-05-09 06:06:09,2022-11-26 06:06:09
PRD1800,UMKM602,Setup Server,Jasa IT,2772000,2023-09-30 20:42:45,2024-02-25 20:42:45
PRD1801,UMKM602,Laptop Refurbished,Hardware,4650000,2023-09-27 20:42:45,2023-11-06 20:42:45
PRD1802,UMKM602,Setup Server,Jasa IT,2492000,2023-09-15 20:42:45,2024-02-04 20:42:45
PRD1803,UMKM603,Pot Ban Bekas,Daur Ulang,231000,2024-01-03 19:07:52,2024-03-19 19:07:52
PRD1804,UMKM603,Nampan Serut,Kerajinan Kayu,266000,2023-11-24 19:07:52,2024-03-08 19:07:52
PRD1805,UMKM603,Mug Foto,Souvenir,381000,2024-01-18 19:07:52,2024-01-30 19:07:52
PRD1806,UMKM603,Keychain Akrilik,Souvenir,176000,2024-01-14 19:07:52,2024-10-18 19:07:52
PRD1807,UMKM603,Bingkai Foto,Souvenir,308000,2023-12-05 19:07:52,2024-08-04 19:07:52
PRD1808,UMKM604,App Mobile Android,Aplikasi,4542000,2022-10-13 13:32:11,2023-05-29 13:32:11
PRD1809,UMKM604,Sistem Absensi Web,Software,3110000,2022-11-01 13:32:11,2022-11-12 13:32:11
PRD1810,UMKM604,Router WiFi,Hardware,3086000,2022-11-03 13:32:11,2022-12-06 13:32:11
PRD1811,UMKM604,Platform E-commerce Custom,Software,3865000,2022-10-10 13:32:11,2022-10-10 13:32:11
PRD1812,UMKM605,Sweater Pria,Pakaian Pria,274000,2022-03-13 19:16:55,2022-12-05 19:16:55
PRD1813,UMKM605,Jumpsuit Wanita,Pakaian Wanita,84000,2022-03-19 19:16:55,2022-10-16 19:16:55
PRD1814,UMKM605,Topi Baseball,Aksesoris,58000,2022-02-27 19:16:55,2022-08-14 19:16:55
PRD1815,UMKM605,Ikat Pinggang Pria  ,Aksesoris,377000,2022-03-11 19:16:55,2022-12-08 19:16:55
PRD1817,UMKM606,Pemasangan Wallpaper,Interior,3643000,2021-07-15 07:31:09,2022-05-02 07:31:09
PRD1818,UMKM606,Kitchen Set Custom,Interior,7388000,2021-07-03 07:31:09,2021-12-07 07:31:09
PRD1819,UMKM607,Kursus Desain Canva,Kursus Online,299000,2021-10-08 00:40:42,2022-02-19 00:40:42
PRD1820,UMKM608,Tumbler Sablon,Souvenir,365000,2023-12-23 21:55:30,2024-07-01 21:55:30
PRD1822,UMKM608,Vas Bunga Keramik,Dekorasi Rumah,371000,2023-12-28 21:55:30,2024-05-22 21:55:30
PRD1823,UMKM609,Dompet Wanita,Pakaian Wanita,343000,2021-03-14 22:13:33,2021-06-08 22:13:33
PRD1824,UMKM609,Rok Midi,Pakaian Wanita,344000,2021-02-10 22:13:33,2021-05-04 22:13:33
PRD1825,UMKM609,Kemeja Batik Pria,Pakaian Pria,327000,2021-03-19 22:13:33,2021-08-13 22:13:33
PRD1826,UMKM610,Kacang Tanah,Hasil Panen,185000,2021-06-24 22:26:32,2021-09-22 22:26:32
PRD1827,UMKM611,Vitamin C 1000mg,Perawatan,306000,2023-04-08 08:27:33,2023-06-26 08:27:33
PRD1828,UMKM611,Thermometer Infrared,Alat Kesehatan,169000,2023-03-21 08:27:33,2023-05-20 08:27:33
PRD1829,UMKM611,Layanan Perawat Rumah,Jasa Medis,222000,2023-04-14 08:27:33,2023-04-14 08:27:33
PRD1830,UMKM611,Vitamin C 1000mg,Suplemen,295000,2023-03-27 08:27:33,2023-05-31 08:27:33
PRD1831,UMKM611,Tensimeter Digital,Alat Kesehatan,441000,2023-04-05 08:27:33,2023-10-12 08:27:33
PRD1832,UMKM612,Soto Ayam Lamongan,Makanan Berat,37000,2023-04-30 12:35:10,2024-02-12 12:35:10
PRD1833,UMKM612,Pecel Lele,Makanan Berat,11000,2023-05-30 12:35:10,2023-11-09 12:35:10
PRD1834,UMKM612,Bolu Kukus,Dessert,42000,2023-06-14 12:35:10,2023-08-29 12:35:10
PRD1835,UMKM612,Catering Pernikahan,Catering,8000,2023-06-02 12:35:10,2024-03-05 12:35:10
PRD1837,UMKM613,App Mobile Android,Aplikasi,2281000,2023-04-23 06:49:14,2023-05-06 06:49:14
PRD1838,UMKM613,App Mobile Android,Aplikasi,4820000,2023-04-23 06:49:14,2024-01-04 06:49:14
PRD1839,UMKM613,Instalasi CCTV,Jasa IT,1555000,2023-05-09 06:49:14,2023-12-30 06:49:14
PRD1845,UMKM615,Kue Cubit,Snack,18000,2021-06-04 16:56:56,2022-03-25 16:56:56
PRD1846,UMKM615,Cireng Isi,Snack,8000,2021-05-19 16:56:56,2022-03-05 16:56:56
PRD1847,UMKM615,Catering Ulang Tahun,Catering,39000,2021-06-08 16:56:56,2022-01-21 16:56:56
PRD1848,UMKM616,Pelatihan Leadership,Pelatihan,930000,2021-05-31 22:53:24,2021-07-28 22:53:24
PRD1849,UMKM616,Pelatihan Sales,Pelatihan,533000,2021-05-28 22:53:24,2021-06-18 22:53:24
PRD1850,UMKM617,Jagung Pipil Kering,Hasil Panen,147000,2023-10-03 18:55:02,2024-07-12 18:55:02
PRD1851,UMKM617,Keripik Pisang,Produk Olahan,174000,2023-09-24 18:55:02,2023-10-07 18:55:02
PRD1852,UMKM617,Cabai Rawit Segar,Alat Tani,236000,2023-09-17 18:55:02,2024-01-08 18:55:02
PRD1853,UMKM617,Sprayer Hama,Alat Tani,133000,2023-08-22 18:55:02,2023-10-09 18:55:02
PRD1854,UMKM618,Pecel Lele,Makanan Berat,231000,2021-09-23 13:09:29,2022-01-01 13:09:29
PRD1855,UMKM618,Kue Cubit,Snack,15000,2021-08-23 13:09:29,2021-12-15 13:09:29
PRD1856,UMKM618,Paket Nasi Box 50 pax,Catering,39000,2021-08-19 13:09:29,2022-01-09 13:09:29
PRD1857,UMKM619,Perawatan Luka,Jasa Medis,360000,2022-08-09 14:06:14,2022-09-21 14:06:14
PRD1858,UMKM619,Layanan Bidan,Jasa Medis,124000,2022-08-14 14:06:14,2023-03-31 14:06:14
PRD1859,UMKM619,Facial Wajah,Perawatan,276000,2022-08-14 14:06:14,2022-09-28 14:06:14
PRD1860,UMKM619,Multivitamin Anak,Suplemen,452000,2022-07-21 14:06:14,2023-02-08 14:06:14
PRD1861,UMKM619,Multivitmain Anak,Jasa Medis,421000,2022-07-26 14:06:14,2023-01-05 14:06:14
PRD1862,UMKM620,Keripik Singkong Pedas,Snack,47000,2022-10-02 16:17:50,2023-06-21 16:17:50
PRD1863,UMKM620,Susu Segar,Minuman,48000,2022-10-26 16:17:50,2023-04-29 16:17:50
PRD1864,UMKM620,Bolu Kukus,Dessert,16000,2022-09-05 16:17:50,2023-04-12 16:17:50
PRD1865,UMKM620,Rendang Padang,Makanan Berat,26000,2022-10-24 16:17:50,2023-05-03 16:17:50
PRD1866,UMKM621,Kaos Anak Motif,Pakaian Wanita,50000,2021-08-19 09:28:24,2021-08-19 09:28:24
PRD1868,UMKM621,Dompet Wanita,Aksesoris,311000,2021-08-25 09:28:24,2022-06-09 09:28:24
PRD1869,UMKM621,Celana Kulot,Pakaian Wanita,263000,2021-08-17 09:28:24,2022-04-02 09:28:24
PRD1870,UMKM621,Dress Casual,Pakaian Wanita,78000,2021-09-13 09:28:24,2022-04-14 09:28:24
PRD1871,UMKM622,Sepatu Formal Pria,Sepatu,483000,2023-04-28 18:42:02,2023-09-23 18:42:02
PRD1873,UMKM622,Topi Baseball,Aksesoris,223000,2023-04-13 18:42:02,2023-11-12 18:42:02
PRD1874,UMKM622,Polo Shirt Pria,Pakaian Pria,232000,2023-05-20 18:42:02,2023-07-04 18:42:02
PRD1875,UMKM622,Slip On Polos,Sepatu,346000,2023-03-30 18:42:02,2023-09-02 18:42:02
PRD1876,UMKM623,Kemeja Batik Pria,Pakaian Pria,310000,2023-04-17 17:43:19,2024-01-11 17:43:19
PRD1877,UMKM623,Kalung Emas Muda,Aksesoris,263000,2023-03-15 17:43:19,2023-04-18 17:43:19
PRD1878,UMKM623,Vest Pria,Pakaian Pria,119000,2023-05-02 17:43:19,2023-11-11 17:43:19
PRD1879,UMKM623,Blouse Wanita,Pakaian Wanita,434000,2023-03-07 17:43:19,2023-10-03 17:43:19
PRD1880,UMKM623,Anting Mutiara,Aksesoris,167000,2023-03-23 17:43:19,2023-08-10 17:43:19
PRD1881,UMKM624,Rak Dinding Kayu,Kerajinan Kayu,362000,2021-10-23 05:47:21,2022-08-04 05:47:21
PRD1882,UMKM624,Tas Plastik Daur Ulang,Daur Ulang,68000,2021-10-22 05:47:21,2022-08-09 05:47:21
PRD1883,UMKM625,Es Teh Manis,Minuman,26000,2024-01-09 05:01:52,2024-03-20 05:01:52
PRD1884,UMKM625,Pudding Coklat  ,Dessert,25000,2023-11-30 05:01:52,2024-06-13 05:01:52
PRD1885,UMKM626,Paket Nasi Box 50 pax,Catering,35000,2021-02-28 02:07:57,2021-11-07 02:07:57
PRD1886,UMKM627,Pengirima nBarang Kota,Logistik,631000,2021-11-23 00:08:49,2021-11-23 00:08:49
PRD1887,UMKM627,Gudang Sewa,Servis Kendaraan,1409000,2021-11-16 00:08:49,2022-09-12 00:08:49
PRD1889,UMKM627,Cuci Mobil,Servis Kendaraan,1318000,2021-10-30 00:08:49,2022-02-22 00:08:49
PRD1890,UMKM628,Sewa Minibus,Sewa Kendaraan,736000,2023-11-07 14:23:26,2023-11-07 14:23:26
PRD1891,UMKM628,Tour Domestik,Travel,241000,2023-11-24 14:23:26,2023-11-24 14:23:26
PRD1892,UMKM628,Sewa Pickup Barang,Sewa Kendaraan,619000,2023-11-15 14:23:26,2024-07-14 14:23:26
PRD1893,UMKM629,Servis Laptop,Servis,1298000,2022-07-15 00:02:47,2022-12-10 00:02:47
PRD1894,UMKM629,Servis HP,Servis,1062000,2022-07-02 00:02:47,2023-03-11 00:02:47
PRD1895,UMKM629,Event Launching Produk,Event Organizer,2855000,2022-07-11 00:02:47,2022-11-14 00:02:47
PRD1896,UMKM630,Creambath Rambut,Perawatan,173000,2023-12-29 23:24:07,2023-12-29 23:24:07
PRD1897,UMKM630,Cek Gula Draah,Jasa Medis,96000,2024-01-03 23:24:07,2024-09-12 23:24:07
PRD1898,UMKM630,Fisioterapi Panggilan,Alat Kesehatan,492000,2023-12-14 23:24:07,2024-01-18 23:24:07
PRD1899,UMKM631,Kemeja Batik Pria,Pakaian Pria,255000,2021-05-09 08:20:31,2021-11-11 08:20:31
PRD1900,UMKM631,Polo Shirt Pria,Pakaian Pria,304000,2021-04-05 08:20:31,2022-01-20 08:20:31
PRD1901,UMKM631,Vest Pria,Pakaian Pria,462000,2021-04-28 08:20:31,2021-09-08 08:20:31
PRD1902,UMKM632,Celana Chino Pria,Pakaian Pria,101000,2022-06-18 15:39:09,2023-02-17 15:39:09
PRD1903,UMKM632,Celana Panjnag Pria,Pakaian Pria,334000,2022-06-12 15:39:09,2022-08-13 15:39:09
PRD1904,UMKM632,Ikat Pinggang Pria,Aksesoris,331000,2022-06-21 15:39:09,2023-04-12 15:39:09
PRD1905,UMKM632,Kaos Polos Pria,Pakaian Pria,369000,2022-06-20 15:39:09,2022-06-20 15:39:09
PRD1906,UMKM633,Paket Ulang Tahun,Event Organizer,1356000,2022-04-22 23:27:10,2023-02-14 23:27:10
PRD1907,UMKM633,Desain Feed Instagram,Desain,176000,2022-05-03 23:27:10,2022-10-14 23:27:10
PRD1908,UMKM633,Event Launching Produk,Event Organizer,1061000,2022-06-07 23:27:10,2022-08-16 23:27:10
PRD1910,UMKM633,Desani Undangan,Desain,301000,2022-05-13 23:27:10,2022-12-14 23:27:10
PRD1911,UMKM634,Layanan Perawat Rumah,Jasa Medis,345000,2022-09-10 02:14:09,2023-03-12 02:14:09
PRD1912,UMKM634,Omega 3 Kapsul,Suplemen,90000,2022-09-12 02:14:09,2022-09-12 02:14:09
PRD1913,UMKM634,Timbangan Badan,Alat Kesehatan,27000,2022-09-05 02:14:09,2022-10-15 02:14:09
PRD1914,UMKM634,Kalsium Tablet,Suplemen,38000,2022-09-04 02:14:09,2022-12-07 02:14:09
PRD1915,UMKM634,Tongkat Kruk,Alat Kesehatan,137000,2022-08-26 02:14:09,2022-11-20 02:14:09
PRD1916,UMKM635,Desain Interior Ruang Tamu,Interior,4511000,2023-07-01 01:12:19,2023-12-10 01:12:19
PRD1917,UMKM635,Sewa Villa Weekend,Sewa Properti,1812000,2023-07-25 01:12:19,2023-12-27 01:12:19
PRD1918,UMKM635,Sewa Gedung Event,Sewa Properti,8284000,2023-07-20 01:12:19,2024-01-22 01:12:19
PRD1919,UMKM636,Pelatihan Leadership,Pelatihan,1198000,2021-04-06 03:26:20,2022-01-28 03:26:20
PRD1920,UMKM637,Konsultasi Marketing,Konsultasi,415000,2021-02-15 21:43:14,2021-04-30 21:43:14
PRD1921,UMKM637,Desain Banner Spanduk,Desain,1047000,2021-02-12 21:43:14,2021-02-12 21:43:14
PRD1922,UMKM637,Penerjemah Dokumen,Freelance,554000,2021-02-11 21:43:14,2021-08-21 21:43:14
PRD1923,UMKM638,Paket Prasmanan,Catering,35000,2022-06-03 16:49:39,2022-12-31 16:49:39
PRD1924,UMKM638,Catering Pernikahan,Catering,18000,2022-05-09 16:49:39,2022-08-01 16:49:39
PRD1925,UMKM638,Keripik Singkong Pedas,Snack,9000,2022-05-09 16:49:39,2022-07-28 16:49:39
PRD1926,UMKM639,Bibit Tomat Unggul,Bibit,47000,2021-05-14 01:03:00,2021-08-19 01:03:00
PRD1927,UMKM640,Kursus Digital Marketing,Kursus Online,588000,2022-02-11 13:55:22,2022-11-25 13:55:22
PRD1928,UMKM640,Buku TOEFL,Buku,982000,2022-02-17 13:55:22,2022-11-14 13:55:22
PRD1929,UMKM640,Kursus Digital Marketing,Kursus Online,898000,2022-01-22 13:55:22,2022-11-01 13:55:22
PRD1930,UMKM641,Les Menggambar,Bimbel,1339000,2023-01-05 04:33:14,2023-03-05 04:33:14
PRD1931,UMKM641,Buku Akuntansi,Buku,765000,2023-01-07 04:33:14,2023-02-16 04:33:14
PRD1932,UMKM641,Bimbel Bahasa Inggris,Bimbel,209000,2023-01-09 04:33:14,2023-03-18 04:33:14
PRD1933,UMKM641,Les Piano,Bimbel,1228000,2023-01-22 04:33:14,2023-09-25 04:33:14
PRD1934,UMKM642,Aplikasi Kasir UMKM,Software,2933000,2023-10-12 21:07:20,2024-04-15 21:07:20
PRD1935,UMKM642,App Delivery Custom,Aplikasi,4892000,2023-12-02 21:07:20,2024-07-16 21:07:20
PRD1936,UMKM642,Scanner Barcode,Hardware,2157000,2023-10-28 21:07:20,2024-07-22 21:07:20
PRD1937,UMKM642,App Pemesanan Online,Aplikasi,2302000,2023-10-12 21:07:20,2024-04-05 21:07:20
PRD1938,UMKM643,Mesin Pompa Air,Alat Tani,70000,2023-12-26 01:41:58,2024-05-30 01:41:58
PRD1939,UMKM643,Keripik Pisang  ,Produk Olahan,143000,2023-11-12 01:41:58,2023-11-12 01:41:58
PRD1940,UMKM644,Paket Pramsanan,Catering,47000,2022-10-31 10:20:14,2023-02-22 10:20:14
PRD1941,UMKM644,Soto Ayam Lamongan,Makanan Berat,36000,2022-11-10 10:20:14,2023-01-22 10:20:14
PRD1942,UMKM644,Lontong Sayur,Makanan Berat,43000,2022-10-24 10:20:14,2023-03-31 10:20:14
PRD1943,UMKM644,Paket Nasi Box 50 pax,Dessert,23000,2022-10-04 10:20:14,2022-12-10 10:20:14
PRD1944,UMKM644,Lontong Sayur,Makanan Berat,19000,2022-11-13 10:20:14,2023-06-19 10:20:14
PRD1945,UMKM645,Paket Ulang Tahun,Event Organizer,1643000,2022-01-22 21:39:28,2022-03-21 21:39:28
PRD1946,UMKM645,Penerjemah Dokumen,Freelance,203000,2022-03-15 21:39:28,2022-11-18 21:39:28
PRD1947,UMKM645,Editing Video,Freelance,1495000,2022-03-05 21:39:28,2022-03-27 21:39:28
PRD1948,UMKM645,Servis AC Split,Servis,1323000,2022-02-22 21:39:28,2022-03-11 21:39:28
PRD1950,UMKM646,Tumbler Sablon,Souvenir,229000,2021-07-23 06:48:06,2022-03-21 06:48:06
PRD1951,UMKM646,Tas Plastik Daur Ulang,Daur Ulang,149000,2021-09-08 06:48:06,2022-01-16 06:48:06
PRD1952,UMKM646,Jam Dinding Kayu,Kerajinan Kayu,375000,2021-08-09 06:48:06,2021-08-09 06:48:06
PRD1953,UMKM646,Mug Foto,Souvenir,145000,2021-07-17 06:48:06,2021-07-23 06:48:06
PRD1954,UMKM647,Bolu Kukus,Dessert,31000,2021-08-18 13:23:30,2021-10-21 13:23:30
PRD1955,UMKM647,Pisang Nugget,Snack,12000,2021-08-05 13:23:30,2021-11-19 13:23:30
PRD1956,UMKM647,Susu Segar,Minuman,19000,2021-09-14 13:23:30,2021-12-26 13:23:30
PRD1957,UMKM647,Risol Mayo,Dessert,12000,2021-08-05 13:23:30,2022-02-01 13:23:30
PRD1958,UMKM647,Kopi Susu Kekinian,Minuman,31000,2021-10-04 13:23:30,2021-10-04 13:23:30
PRD1963,UMKM649,Ro kMidi,Pakaian Wanita,172000,2022-05-17 13:57:23,2022-06-21 13:57:23
PRD1964,UMKM649,Syal Rajut,Aksesoris,267000,2022-06-10 13:57:23,2023-04-03 13:57:23
PRD1966,UMKM650,Ganti Oli Motor,Servis Kendaraan,1393000,2022-07-13 05:02:00,2022-10-20 05:02:00
PRD1967,UMKM650,Antar Jemput Sekolah,Jasa Antar Jemput,1458000,2022-06-18 05:02:00,2022-09-14 05:02:00
PRD1968,UMKM650,Driver Harian,Jasa Antar Jemput,61000,2022-07-17 05:02:00,2023-04-19 05:02:00
PRD1969,UMKM650,Pengiriman Barang Kota,Logistik,1878000,2022-06-20 05:02:00,2022-06-20 05:02:00
PRD1970,UMKM651,Desain Undangan,Desain,825000,2023-03-28 15:09:51,2023-07-16 15:09:51
PRD1971,UMKM651,Data Entry,Freelance,411000,2023-03-15 15:09:51,2023-11-14 15:09:51
PRD1972,UMKM651,Desain Brosur,Desain,1630000,2023-04-06 15:09:51,2023-07-10 15:09:51
PRD1973,UMKM651,Penerjemah Dokumen,Freelance,2000000,2023-03-29 15:09:51,2023-05-23 15:09:51
PRD1974,UMKM651,Servis Printer,Servis,1962000,2023-04-09 15:09:51,2023-10-08 15:09:51
PRD1975,UMKM652,Balancing Roda,Servis Kendaraan,1587000,2021-05-08 06:49:27,2021-12-12 06:49:27
PRD1976,UMKM652,Paket Umroh,Travel,692000,2021-05-13 06:49:27,2021-09-07 06:49:27
PRD1977,UMKM652,Last Mile Delivery,Logistik,990000,2021-04-09 06:49:27,2021-09-17 06:49:27
PRD1978,UMKM652,Pengiriman Barang Kota,Logistik,1801000,2021-04-24 06:49:27,2021-06-20 06:49:27
PRD1979,UMKM653,Editing Video,Freelance,1982000,2022-03-07 03:10:52,2022-11-16 03:10:52
PRD1980,UMKM653,Paket Pernikahan Sederhana,Konsultasi,1841000,2022-03-21 03:10:52,2022-08-16 03:10:52
PRD1981,UMKM653,Desain Banner Spanduk,Desain,902000,2022-03-01 03:10:52,2022-03-22 03:10:52
PRD1982,UMKM653,Event Launching Produk,Event Organizer,1621000,2022-02-06 03:10:52,2022-10-17 03:10:52
PRD1983,UMKM653,Konsultasi Keuangan  ,Konsultasi,593000,2022-02-26 03:10:52,2022-07-22 03:10:52
PRD1986,UMKM655,Jagung Pipil Kering,Hasil Panen,136000,2022-11-22 06:46:20,2023-06-19 06:46:20
PRD1987,UMKM655,Pupuk Kompos,Pupuk,113000,2022-11-08 06:46:20,2023-06-16 06:46:20
PRD1988,UMKM655,Pupuk KCl,Pupuk,110000,2022-09-23 06:46:20,2022-10-29 06:46:20
PRD1989,UMKM656,Maintenance Jaringan,Jasa IT,1593000,2023-07-06 12:05:27,2024-03-06 12:05:27
PRD1990,UMKM657,Tas Plastik Daur Ulang,Daur Ulang,418000,2021-12-31 04:40:00,2022-07-08 04:40:00
PRD1991,UMKM657,Tumbler Sablon,Souvenir,137000,2021-12-15 04:40:00,2022-08-24 04:40:00
PRD1992,UMKM657,Tas Rajut,Aksesoris Handmade,115000,2022-01-02 04:40:00,2022-07-24 04:40:00
PRD1993,UMKM657,Mainan Edukatif Kayu,Kerajinan Kayu,386000,2021-12-14 04:40:00,2022-01-27 04:40:00
PRD1994,UMKM657,Keychain kArilik,Souvenir,436000,2021-12-17 04:40:00,2022-07-08 04:40:00
PRD1998,UMKM659,App Pemesanan Online  ,Aplikasi,3326000,2023-07-10 11:57:13,2024-02-02 11:57:13
PRD1999,UMKM659,Migrasi Data,Jasa IT,3748000,2023-08-25 11:57:13,2024-03-30 11:57:13
PRD2000,UMKM659,Website Company Profile,Software,840000,2023-08-11 11:57:13,2024-01-01 11:57:13
PRD2001,UMKM660,Bando Kain,Aksesoris Handmade,381000,2022-12-31 19:11:15,2023-10-25 19:11:15
PRD2002,UMKM660,Hiasan Koran Daur Ulang,Daur Ulang,77000,2022-11-24 19:11:15,2023-06-17 19:11:15
PRD2003,UMKM660,Miniatur Rumah Kayu,Kerajinan Kayu,290000,2022-12-13 19:11:15,2023-07-09 19:11:15
PRD2004,UMKM660,Pot Ban Bekas,Daur Ulang,262000,2022-11-13 19:11:15,2023-08-02 19:11:15
PRD2006,UMKM662,Kaos Anak Motif,Pakaian Anak,404000,2023-12-02 12:17:16,2024-04-09 12:17:16
PRD2007,UMKM662,Kaos Anak Motif,Pakaian Anak,261000,2023-11-24 12:17:16,2024-03-22 12:17:16
PRD2008,UMKM662,Sepatu Boots,Sepatu,238000,2023-11-02 12:17:16,2024-01-10 12:17:16
PRD2009,UMKM662,Celana Chino Pria,Pakaian Pria,127000,2023-11-29 12:17:16,2023-11-29 12:17:16
PRD2010,UMKM662,Atasan Wanita Motif,Pakaian Wanita,487000,2023-12-03 12:17:16,2024-01-07 12:17:16
PRD2011,UMKM663,Dekorasi Kamar Tidur,Interior,1322000,2021-06-19 06:29:47,2021-07-03 06:29:47
