id,name,sector,description,created_at,updated_at,photo_url
UMKM355,Kursus Titi,Pendidikan,Penyedia layanan les privat guru ke rumah untuk berbagai mata pelajaran dengan sistem penjadwalan fleksibel.,2022-01-29 18:09:52,2023-01-01 18:09:52,https://cdn.dummyumkm.id/umkm/UMKM355.jpg
UMKM356,Bimbel Yuki,Pendidikan,"Pusat kursus bahasa Inggris dan Mandarin untuk anak-anak, remaja, dan profesional dengan metode komunikatif.",2023-01-20 02:09:09,2023-12-13 02:09:09,https://cdn.dummyumkm.id/umkm/UMKM356.jpg
UMKM357,Solusi IT Irfan,Teknologi,"Penyedia solusi IoT (Internet of Things) untuk otomasi rumah, gudang, dan pertanian dengan perangkat buatan lokal.",2021-05-13 03:16:01,2022-03-22 03:16:01,https://cdn.dummyumkm.id/umkm/UMKM357.jpg
UMKM358,Tani Baim,Pertanian,,2022-10-06 03:33:07,2023-07-20 03:33:07,https://cdn.dummyumkm.id/umkm/UMKM358.jpg
UMKM359,Dapur Zaskia,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2022-06-02 11:38:53,2022-10-04 11:38:53,https://cdn.dummyumkm.id/umkm/UMKM359.jpg
UMKM360,Jasa Agus,Jasa,"Penyedia layanan fotografi dan videografi untuk pernikahan, produk, dan acara korporat dengan hasil berkualitas tinggi.",2021-08-13 08:39:39,2021-12-04 08:39:39,
UMKM362,Acha Kitchen,Kuliner,"Bisnis food truck yang berkeliling menjajakan burger, hotdog, dan minuman segar di area perkantoran dan kampus.",2023-04-02 20:14:51,2023-11-15 20:14:51,https://cdn.dummyumkm.id/umkm/UMKM362.jpg
UMKM363,Solusi IT Fanny,Teknologi,"Developer aplikasi mobile Android dan iOS untuk berbagai kebutuhan bisnis, mulai dari e-commerce hingga sistem absensi.",2021-12-20 06:08:29,2022-04-08 06:08:29,https://cdn.dummyumkm.id/umkm/UMKM363.jpg
UMKM364,Distro Velove,Fashion,"Distro lokal yang memproduksi kaos, hoodie, dan topi dengan desain orisinal bertema budaya Indonesia.",2021-05-28 12:06:37,2022-03-31 12:06:37,https://cdn.dummyumkm.id/umkm/UMKM364.jpg
UMKM365,Trans Julia,Transportasi,Penyedia jasa logistik last-mile delivery untuk toko online dan marketplace dengan layanan same-day delivery.,2023-09-05 22:31:21,2024-05-05 22:31:21,https://cdn.dummyumkm.id/umkm/UMKM365.jpg
UMKM366,Studio Yusuf,Jasa,"Penyedia jasa desain grafis dan branding untuk UMKM, meliputi pembuatan logo, brosur, dan materi pemasaran digital.",2023-07-20 08:13:04,2024-04-29 08:13:04,https://cdn.dummyumkm.id/umkm/UMKM366.jpg
UMKM367,Travel Gani,Transportasi,Penyedia layanan kurir ekspres lokal untuk pengiriman dokumen dan paket dalam kota dengan jaminan keamanan.,2023-08-11 01:12:49,2024-11-17 01:12:49,https://cdn.dummyumkm.id/umkm/UMKM367.jpg
UMKM368,Jasa Elvy,Jasa,"Jasa kebersihan dan sanitasi untuk rumah, kantor, dan gedung komersial dengan peralatan profesional dan ramah lingkungan.",2021-02-28 01:50:25,2021-08-09 01:50:25,https://cdn.dummyumkm.id/umkm/UMKM368.jpg
UMKM369,RM Chacha,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2023-10-23 11:53:06,2024-05-15 11:53:06,https://cdn.dummyumkm.id/umkm/UMKM369.jpg
UMKM370,Panen Surya,Pertanian,"Usaha pengolahan hasil pertanian menjadi produk bernilai tambah seperti tepung mocaf, keripik singkong, dan abon.",2023-02-16 16:12:16,2024-03-17 16:12:16,https://cdn.dummyumkm.id/umkm/UMKM370.jpg
UMKM371,Studio Digital Galih,Teknologi,Startup yang fokus pada pengembangan sistem ERP sederhana dan terjangkau untuk usaha kecil dan menengah.,2023-02-11 05:29:16,2023-03-04 05:29:16,
UMKM372,Kerajinan Xena,Kerajinan,"Usaha lukisan dan seni rupa yang menerima pesanan lukisan custom, mural dinding, dan dekorasi kantor.",2021-05-12 08:37:53,2021-07-25 08:37:53,https://cdn.dummyumkm.id/umkm/UMKM372.jpg
UMKM373,Kevin Solution,Jasa,"Usaha freelance penulisan konten, copywriting, dan manajemen media sosial untuk berbagai brand dan perusahaan.",2021-11-17 22:31:45,2022-12-25 22:31:45,https://cdn.dummyumkm.id/umkm/UMKM373.jpg
UMKM374,Titi Tech,Teknologi,"Perusahaan yang menyediakan layanan cloud hosting, domain, dan keamanan siber untuk bisnis di Indonesia.",2022-06-30 12:20:51,2023-04-05 12:20:51,https://cdn.dummyumkm.id/umkm/UMKM374.jpg
UMKM375,Handcraft Prilly,Kerajinan,,2021-07-03 22:49:26,2022-01-21 22:49:26,https://cdn.dummyumkm.id/umkm/UMKM375.jpg
UMKM376,Ikhsan Digital,Teknologi,Perusahaan teknologi yang menyediakan solusi digitalisasi dokumen dan manajemen arsip berbasis cloud.,2021-08-30 20:17:56,2022-11-29 20:17:56,https://cdn.dummyumkm.id/umkm/UMKM376.jpg
UMKM377,Fitri Style,Fashion,Toko sepatu dan sandal lokal yang mengutamakan kenyamanan dan kualitas bahan dengan desain kekinian.,2022-10-14 13:11:35,2022-12-09 13:11:35,https://cdn.dummyumkm.id/umkm/UMKM377.jpg
UMKM378,Properti Jaka,Properti,Developer perumahan subsidi yang menyediakan rumah tapak terjangkau dengan cicilan ringan di kawasan pinggiran kota.,2023-07-12 09:44:01,2024-03-12 09:44:01,https://cdn.dummyumkm.id/umkm/UMKM378.jpg
UMKM379,Kursus Xander,Pendidikan,"Penyedia buku pelajaran, modul, dan alat tulis kantor untuk sekolah dan lembaga pendidikan dengan harga grosir.",2023-03-14 14:19:58,2023-11-11 14:19:58,
UMKM380,Handcraft Diaz,Kerajinan,"Usaha produksi souvenir pernikahan dan ulang tahun custom seperti gantungan kunci, mug, dan tumbler sablon.",2023-03-22 04:20:07,2024-04-19 04:20:07,https://cdn.dummyumkm.id/umkm/UMKM380.jpg
UMKM381,Yuni Style,Fashion,"Butik pakaian wanita muslimah yang menyediakan gamis, hijab, dan aksesoris dengan model terkini dan bahan premium.",2021-04-12 12:16:58,2022-03-09 12:16:58,https://cdn.dummyumkm.id/umkm/UMKM381.jpg
UMKM382,Farm Xander,Pertanian,Usaha pertanian organik yang memproduksi sayuran segar bebas pestisida untuk dikirim langsung ke konsumen dan restoran.,2023-01-15 00:44:58,2023-09-20 00:44:58,
UMKM383,Sehat Galih,Kesehatan,"Apotek online yang menyediakan obat-obatan, vitamin, dan suplemen kesehatan dengan pengiriman ke seluruh wilayah.",2022-02-20 20:15:51,2022-07-22 20:15:51,https://cdn.dummyumkm.id/umkm/UMKM383.jpg
UMKM384,Octa Catering,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2021-04-03 11:17:48,2022-03-18 11:17:48,https://cdn.dummyumkm.id/umkm/UMKM384.jpg
UMKM385,Bayu Digital,Teknologi,"Developer aplikasi mobile Android dan iOS untuk berbagai kebutuhan bisnis, mulai dari e-commerce hingga sistem absensi.",2022-09-09 04:07:41,2023-04-07 04:07:41,https://cdn.dummyumkm.id/umkm/UMKM385.jpg
UMKM386,Trans Mahendra,Transportasi,"Bengkel spesialis servis mobil dan motor yang menangani tune up, ganti oli, dan perbaikan mesin secara profesional.",2023-09-26 04:07:48,2024-03-03 04:07:48,https://cdn.dummyumkm.id/umkm/UMKM386.jpg
UMKM387,RM Ucok,Kuliner,Usaha kuliner rumahan yang fokus pada produksi aneka snack dan kue kering untuk oleh-oleh dan hampers hari raya.,2022-09-01 17:50:32,2022-09-15 17:50:32,https://cdn.dummyumkm.id/umkm/UMKM387.jpg
UMKM388,Kursus Eka,Pendidikan,Pusat pelatihan soft skill dan leadership untuk karyawan perusahaan dengan metode workshop interaktif.,2021-08-20 02:40:37,2022-09-24 02:40:37,https://cdn.dummyumkm.id/umkm/UMKM388.jpg
UMKM389,Farm Surya,Pertanian,Peternak ayam kampung dan ikan lele yang menjual hasil ternak segar langsung ke pasar dan rumah tangga.,2021-03-14 10:49:04,2021-07-24 10:49:04,
UMKM390,Katering Ikhsan,Kuliner,"Usaha katering spesialis nasi box dan prasmanan untuk acara pernikahan, ulang tahun, dan rapat kantor dengan harga terjangkau.",2021-09-03 08:54:37,2022-02-22 08:54:37,https://cdn.dummyumkm.id/umkm/UMKM390.jpg
UMKM391,Herbal Umar,Kesehatan,"Penyedia layanan perawatan kesehatan lansia di rumah, meliputi perawatan luka, fisioterapi, dan pendampingan harian.",2022-05-18 19:39:37,2023-09-03 19:39:37,https://cdn.dummyumkm.id/umkm/UMKM391.jpg
UMKM392,Katering Cinta,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2023-07-22 07:39:34,2023-10-22 07:39:34,https://cdn.dummyumkm.id/umkm/UMKM392.jpg
UMKM393,Koleksi Joko,Fashion,Butik pakaian branded second yang menjual produk impor berkualitas dengan harga lebih terjangkau.,2023-06-07 11:20:15,2023-08-14 11:20:15,https://cdn.dummyumkm.id/umkm/UMKM393.jpg
UMKM394,Butik Dian,Fashion,"Butik pakaian wanita muslimah yang menyediakan gamis, hijab, dan aksesoris dengan model terkini dan bahan premium.",2022-11-02 01:44:48,2022-12-23 01:44:48,https://cdn.dummyumkm.id/umkm/UMKM394.jpg
UMKM395,Octa Fashion,Fashion,"Toko aksesoris fashion wanita meliputi tas, dompet, perhiasan, dan ikat rambut dengan koleksi yang selalu diperbarui.",2023-09-23 12:31:52,2024-11-04 12:31:52,https://cdn.dummyumkm.id/umkm/UMKM395.jpg
UMKM396,Handcraft Nana,Kerajinan,"Usaha daur ulang sampah menjadi produk bernilai seperti tas dari plastik bekas, pot dari ban, dan lampu botol kaca.",2023-07-07 15:05:10,2024-03-27 15:05:10,
UMKM397,RM Jaka,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2023-03-29 08:47:52,2023-06-25 08:47:52,https://cdn.dummyumkm.id/umkm/UMKM397.jpg
UMKM398,Via Catering,Kuliner,"Usaha makanan beku (frozen food) rumahan seperti dimsum, siomay, dan nugget dengan bahan halal dan tanpa pengawet.",2023-11-25 11:20:17,2025-03-15 11:20:17,https://cdn.dummyumkm.id/umkm/UMKM398.jpg
UMKM399,Daffa Logistik,Transportasi,Penyedia layanan kurir ekspres lokal untuk pengiriman dokumen dan paket dalam kota dengan jaminan keamanan.,2022-10-19 13:15:40,2023-09-10 13:15:40,https://cdn.dummyumkm.id/umkm/UMKM399.jpg
UMKM400,Ekspedisi Lukman,Transportasi,Usaha ojek online dan antar-jemput sekolah berbasis aplikasi yang melayani area kota dan pinggiran kota.,2023-08-17 21:33:15,2023-12-12 21:33:15,https://cdn.dummyumkm.id/umkm/UMKM400.jpg
UMKM401,Yusuf Pro,Jasa,,2021-08-31 12:05:17,2022-09-20 12:05:17,https://cdn.dummyumkm.id/umkm/UMKM401.jpg
UMKM402,SigitCare,Kesehatan,"Penyedia alat kesehatan rumah tangga seperti tensimeter, nebulizer, dan kursi roda dengan harga terjangkau.",2023-04-09 07:12:29,2023-08-22 07:12:29,https://cdn.dummyumkm.id/umkm/UMKM402.jpg
UMKM404,Butik Dian,Fashion,"Toko aksesoris fashion wanita meliputi tas, dompet, perhiasan, dan ikat rambut dengan koleksi yang selalu diperbarui.",2023-09-29 08:18:05,2023-10-15 08:18:05,https://cdn.dummyumkm.id/umkm/UMKM404.jpg
UMKM406,Sehat Fajar,Kesehatan,"Klinik kecantikan dan perawatan kulit yang menyediakan layanan facial, laser, dan konsultasi dermatologi.",2022-05-08 07:52:30,2023-05-08 07:52:30,https://cdn.dummyumkm.id/umkm/UMKM406.jpg
UMKM407,Lukman Realty,Properti,Jasa arsitek dan kontraktor yang mengerjakan pembangunan rumah tinggal dan ruko sesuai anggaran dan desain klien.,2022-05-24 12:08:08,2023-05-08 12:08:08,https://cdn.dummyumkm.id/umkm/UMKM407.jpg
UMKM408,LKP Daffa,Pendidikan,"Lembaga pelatihan vokasi yang menyediakan kursus menjahit, tata boga, dan kecantikan bersertifikat resmi.",2022-03-14 19:14:09,2023-04-09 19:14:09,https://cdn.dummyumkm.id/umkm/UMKM408.jpg
UMKM409,Studio Wendi,Jasa,"Jasa laundry kiloan dan satuan yang melayani antar-jemput pakaian dengan hasil bersih, rapi, dan wangi.",2022-09-21 21:14:09,2022-12-16 21:14:09,https://cdn.dummyumkm.id/umkm/UMKM409.jpg
UMKM410,RM Eko,Kuliner,Usaha kuliner rumahan yang fokus pada produksi aneka snack dan kue kering untuk oleh-oleh dan hampers hari raya.,2021-04-03 08:21:08,2021-05-10 08:21:08,https://cdn.dummyumkm.id/umkm/UMKM410.jpg
UMKM411,Tani Zahra,Pertanian,Distributor pupuk dan pestisida pertanian yang melayani petani lokal dengan harga grosir dan pengiriman ke sawah.,2023-10-20 00:24:38,2024-08-25 00:24:38,https://cdn.dummyumkm.id/umkm/UMKM411.jpg
UMKM412,LKP Muhammad,Pendidikan,"Platform edukasi online yang menyediakan kursus pemrograman, desain grafis, dan digital marketing berbasis video.",2022-03-05 04:33:37,2022-03-21 04:33:37,https://cdn.dummyumkm.id/umkm/UMKM412.jpg
UMKM413,Edukasi Yogi,Pendidikan,"Lembaga kursus musik yang mengajarkan piano, gitar, vokal, dan drum untuk anak-anak hingga dewasa.",2023-07-18 14:37:36,2024-09-14 14:37:36,https://cdn.dummyumkm.id/umkm/UMKM413.jpg
UMKM414,Putra Teknologi,Teknologi,Jasa desain UI/UX dan pengembangan software custom sesuai kebutuhan klien dengan metodologi agile.,2023-09-29 00:17:51,2023-10-05 00:17:51,https://cdn.dummyumkm.id/umkm/UMKM414.jpg
UMKM415,Tani Nina,Pertanian,Distributor pupuk dan pestisida pertanian yang melayani petani lokal dengan harga grosir dan pengiriman ke sawah.,2021-06-23 04:35:08,2021-07-28 04:35:08,https://cdn.dummyumkm.id/umkm/UMKM415.jpg
UMKM416,Jaka Catering,Kuliner,"Usaha makanan beku (frozen food) rumahan seperti dimsum, siomay, dan nugget dengan bahan halal dan tanpa pengawet.",2021-09-15 08:28:12,2021-12-12 08:28:12,https://cdn.dummyumkm.id/umkm/UMKM416.jpg
UMKM418,Souvenir Zarry,Kerajinan,"Usaha kerajinan tangan berbahan rotan dan bambu yang memproduksi furnitur, tas, dan dekorasi rumah bernilai ekspor.",2021-04-22 21:44:27,2021-08-11 21:44:27,https://cdn.dummyumkm.id/umkm/UMKM418.jpg
UMKM419,Cinta Catering,Kuliner,"Warung makan sederhana yang menyajikan masakan Padang, Jawa, dan Sunda dengan porsi besar dan harga ramah di kantong.",2021-03-29 22:34:45,2022-05-12 22:34:45,https://cdn.dummyumkm.id/umkm/UMKM419.jpg
UMKM420,Studio Digital Widya,Teknologi,"Developer aplikasi mobile Android dan iOS untuk berbagai kebutuhan bisnis, mulai dari e-commerce hingga sistem absensi.",2021-03-15 10:50:51,2021-12-02 10:50:51,
UMKM421,Butik Panji,Fashion,"Brand pakaian olahraga lokal yang memproduksi jersey, celana training, dan sepatu olahraga berkualitas tinggi.",2022-04-09 16:06:39,2023-02-03 16:06:39,https://cdn.dummyumkm.id/umkm/UMKM421.jpg
UMKM422,Trans Victor,Transportasi,Usaha ojek online dan antar-jemput sekolah berbasis aplikasi yang melayani area kota dan pinggiran kota.,2022-06-07 11:16:31,2022-11-10 11:16:31,https://cdn.dummyumkm.id/umkm/UMKM422.jpg
UMKM423,Yasmin Solution,Jasa,"Penyedia layanan tenaga keamanan (satpam) dan CCTV untuk perumahan, ruko, dan kawasan bisnis.",2021-08-24 11:20:11,2022-04-11 11:20:11,https://cdn.dummyumkm.id/umkm/UMKM423.jpg
UMKM425,Jasa Prilly,Jasa,"Jasa servis elektronik rumah tangga meliputi AC, kulkas, mesin cuci, dan televisi dengan teknisi berpengalaman.",2021-02-09 21:05:48,2022-01-07 21:05:48,https://cdn.dummyumkm.id/umkm/UMKM425.jpg
UMKM426,Ulil Catering,Kuliner,"Menyediakan berbagai menu makanan rumahan dengan cita rasa autentik khas daerah, cocok untuk makan siang maupun makan malam keluarga.",2021-11-01 01:34:29,2022-01-17 01:34:29,https://cdn.dummyumkm.id/umkm/UMKM426.jpg
UMKM427,Agro Jelita,Pertanian,,2022-11-23 09:55:58,2023-02-11 09:55:58,https://cdn.dummyumkm.id/umkm/UMKM427.jpg
UMKM428,Novan Teknologi,Teknologi,"Perusahaan IT yang menyediakan layanan instalasi jaringan, maintenance server, dan IT support untuk bisnis skala menengah.",2021-08-30 10:23:26,2022-06-21 10:23:26,
UMKM429,Handcraft Laudya,Kerajinan,,2022-01-02 20:52:07,2022-04-06 20:52:07,https://cdn.dummyumkm.id/umkm/UMKM429.jpg
UMKM430,Studio Edwin,Jasa,"Usaha event organizer yang menangani pernikahan, ulang tahun, seminar, dan acara perusahaan dari skala kecil hingga besar.",2023-06-24 22:24:56,2024-02-01 22:24:56,https://cdn.dummyumkm.id/umkm/UMKM430.jpg
UMKM431,Solusi IT Ferdi,Teknologi,Jasa desain UI/UX dan pengembangan software custom sesuai kebutuhan klien dengan metodologi agile.,2023-11-26 08:52:15,2025-02-12 08:52:15,https://cdn.dummyumkm.id/umkm/UMKM431.jpg
UMKM432,Karya Putri,Kerajinan,Usaha pembuatan boneka dan mainan edukatif anak berbahan kain flannel dan kayu tanpa bahan berbahaya.,2024-01-16 22:30:26,2024-02-27 22:30:26,https://cdn.dummyumkm.id/umkm/UMKM432.jpg
UMKM433,Prio Teknologi,Teknologi,Perusahaan teknologi yang menyediakan solusi digitalisasi dokumen dan manajemen arsip berbasis cloud.,2022-04-12 07:47:56,2023-07-15 07:47:56,https://cdn.dummyumkm.id/umkm/UMKM433.jpg
UMKM434,Butik Gisella,Fashion,"Brand pakaian olahraga lokal yang memproduksi jersey, celana training, dan sepatu olahraga berkualitas tinggi.",2021-09-14 23:10:18,2022-06-02 23:10:18,https://cdn.dummyumkm.id/umkm/UMKM434.jpg
UMKM435,Agus Realty,Properti,"Agen properti yang membantu pencarian, jual beli, dan sewa rumah, ruko, serta tanah di area strategis kota.",2023-05-22 04:56:47,2024-04-14 04:56:47,https://cdn.dummyumkm.id/umkm/UMKM435.jpg
UMKM436,Bimbel Hafiz,Pendidikan,Penyedia layanan les privat guru ke rumah untuk berbagai mata pelajaran dengan sistem penjadwalan fleksibel.,2022-01-02 06:58:31,2022-12-14 06:58:31,https://cdn.dummyumkm.id/umkm/UMKM436.jpg
UMKM437,KeziaArt,Kerajinan,Usaha pembuatan boneka dan mainan edukatif anak berbahan kain flannel dan kayu tanpa bahan berbahaya.,2021-06-02 04:20:46,2021-12-25 04:20:46,https://cdn.dummyumkm.id/umkm/UMKM437.jpg
UMKM438,Velove Style,Fashion,"Toko pakaian pria casual dan formal yang menawarkan kemeja, celana, dan jaket dengan harga bersaing.",2023-06-15 09:44:04,2023-12-26 09:44:04,https://cdn.dummyumkm.id/umkm/UMKM438.jpg
UMKM439,Tani Surya,Pertanian,"Usaha pembibitan tanaman hortikultura seperti cabai, tomat, dan terong dengan bibit unggul bersertifikat.",2023-07-08 15:51:57,2024-06-14 15:51:57,
UMKM440,Klinik Lina,Kesehatan,"Penyedia layanan bidan mandiri yang melayani pemeriksaan kehamilan, persalinan, dan imunisasi bayi.",2021-07-12 13:44:31,2021-12-12 13:44:31,https://cdn.dummyumkm.id/umkm/UMKM440.jpg
UMKM442,Erlangga Digital,Teknologi,Perusahaan teknologi yang menyediakan solusi digitalisasi dokumen dan manajemen arsip berbasis cloud.,2022-12-30 14:40:53,2023-05-16 14:40:53,https://cdn.dummyumkm.id/umkm/UMKM442.jpg
UMKM443,Muhammad Cargo,Transportasi,Penyedia layanan kurir ekspres lokal untuk pengiriman dokumen dan paket dalam kota dengan jaminan keamanan.,2021-02-10 19:39:41,2021-09-18 19:39:41,https://cdn.dummyumkm.id/umkm/UMKM443.jpg
UMKM444,RM Yuni,Kuliner,"Usaha katering spesialis nasi box dan prasmanan untuk acara pernikahan, ulang tahun, dan rapat kantor dengan harga terjangkau.",2021-03-31 08:31:34,2022-01-14 08:31:34,https://cdn.dummyumkm.id/umkm/UMKM444.jpg
UMKM445,Kevin Academy,Pendidikan,Lembaga kursus komputer dan Microsoft Office untuk pelajar dan ibu rumah tangga yang ingin meningkatkan keterampilan.,2021-05-06 05:13:12,2021-12-13 05:13:12,https://cdn.dummyumkm.id/umkm/UMKM445.jpg
UMKM446,Panen Catur,Pertanian,Usaha agrowisata yang membuka lahan perkebunan untuk wisata edukasi petik buah dan sayur bagi keluarga.,2021-08-21 09:09:14,2022-07-25 09:09:14,https://cdn.dummyumkm.id/umkm/UMKM446.jpg
UMKM447,Warung Ilham,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2022-08-19 16:54:53,2022-11-19 16:54:53,https://cdn.dummyumkm.id/umkm/UMKM447.jpg
UMKM448,Apotek Arya,Kesehatan,"Penyedia alat kesehatan rumah tangga seperti tensimeter, nebulizer, dan kursi roda dengan harga terjangkau.",2022-08-30 13:04:50,2023-06-30 13:04:50,https://cdn.dummyumkm.id/umkm/UMKM448.jpg
UMKM449,Warung Kezia,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2023-11-07 05:31:01,2024-05-08 05:31:01,https://cdn.dummyumkm.id/umkm/UMKM449.jpg
UMKM451,Cinta Fashion,Fashion,"Toko aksesoris fashion wanita meliputi tas, dompet, perhiasan, dan ikat rambut dengan koleksi yang selalu diperbarui.",2022-05-08 11:46:42,2023-02-24 11:46:42,https://cdn.dummyumkm.id/umkm/UMKM451.jpg
UMKM452,Butik Lina,Fashion,"Toko pakaian pria casual dan formal yang menawarkan kemeja, celana, dan jaket dengan harga bersaing.",2022-01-09 18:29:49,2022-06-18 18:29:49,https://cdn.dummyumkm.id/umkm/UMKM452.jpg
UMKM453,Kerajinan Jefri,Kerajinan,"Produksi aksesori handmade berbahan manik-manik, macramé, dan kain tenun untuk pasar lokal dan ekspor.",2021-06-30 07:09:11,2022-03-06 07:09:11,https://cdn.dummyumkm.id/umkm/UMKM453.jpg
UMKM455,Ilham Catering,Kuliner,"Menjual aneka jajanan pasar tradisional seperti klepon, dadar gulung, dan putu ayu dengan resep turun-temurun.",2023-07-23 15:02:10,2024-03-02 15:02:10,https://cdn.dummyumkm.id/umkm/UMKM455.jpg
UMKM456,Zaskia Cargo,Transportasi,Jasa ekspedisi dan pengiriman barang antar kota dan antar pulau dengan armada truk dan pickup yang terawat.,2022-10-06 21:32:21,2022-11-13 21:32:21,https://cdn.dummyumkm.id/umkm/UMKM456.jpg
UMKM457,Travel Victor,Transportasi,"Usaha bus pariwisata yang menyediakan armada bus besar dan medium untuk study tour, piknik, dan gathering kantor.",2021-04-22 16:23:10,2022-05-01 16:23:10,
UMKM459,Apotek Andi,Kesehatan,"Usaha produksi suplemen kesehatan berbahan dasar alami seperti madu, propolis, dan royal jelly bersertifikat BPOM.",2022-01-05 00:25:21,2023-03-13 00:25:21,
UMKM460,Butik Kirana,Fashion,"Usaha fashion anak-anak yang menyediakan pakaian lucu, nyaman, dan tahan lama untuk bayi hingga remaja.",2022-10-28 10:38:31,2023-08-18 10:38:31,https://cdn.dummyumkm.id/umkm/UMKM460.jpg
UMKM461,Toko Busana Zainal,Fashion,"Usaha fashion anak-anak yang menyediakan pakaian lucu, nyaman, dan tahan lama untuk bayi hingga remaja.",2021-10-23 01:26:18,2023-01-26 01:26:18,https://cdn.dummyumkm.id/umkm/UMKM461.jpg
UMKM462,Yanto Service,Jasa,Usaha konsultasi pajak dan keuangan untuk individu dan usaha kecil agar tertib administrasi dan hemat pajak.,2022-06-25 00:42:55,2022-11-14 00:42:55,
UMKM463,Apotek Anisa,Kesehatan,"Pusat terapi dan spa kesehatan yang menawarkan pijat refleksi, akupuntur, dan perawatan tubuh berbahan herbal.",2024-01-16 16:15:32,2025-01-19 16:15:32,https://cdn.dummyumkm.id/umkm/UMKM463.jpg
UMKM464,Julia Estate,Properti,"Penyedia layanan pengurusan sertifikat tanah, IMB, dan dokumen properti lainnya secara profesional dan terpercaya.",2023-05-03 15:25:09,2023-08-04 15:25:09,https://cdn.dummyumkm.id/umkm/UMKM464.jpg
UMKM465,Pusat Belajar Beby,Pendidikan,"Penyedia buku pelajaran, modul, dan alat tulis kantor untuk sekolah dan lembaga pendidikan dengan harga grosir.",2021-08-27 05:49:23,2021-10-03 05:49:23,https://cdn.dummyumkm.id/umkm/UMKM465.jpg
UMKM466,Layanan Nana,Jasa,Usaha konsultasi pajak dan keuangan untuk individu dan usaha kecil agar tertib administrasi dan hemat pajak.,2022-10-11 00:32:19,2023-06-14 00:32:19,https://cdn.dummyumkm.id/umkm/UMKM466.jpg
UMKM467,Harto Catering,Kuliner,Usaha kuliner rumahan yang fokus pada produksi aneka snack dan kue kering untuk oleh-oleh dan hampers hari raya.,2022-05-31 01:05:48,2022-07-16 01:05:48,https://cdn.dummyumkm.id/umkm/UMKM467.jpg
UMKM469,Jefri Academy,Pendidikan,"Lembaga kursus musik yang mengajarkan piano, gitar, vokal, dan drum untuk anak-anak hingga dewasa.",2023-08-22 18:53:44,2024-11-14 18:53:44,https://cdn.dummyumkm.id/umkm/UMKM469.jpg
UMKM470,Edukasi Victor,Pendidikan,,2023-11-12 01:29:23,2025-01-05 01:29:23,
UMKM471,Bayu Teknologi,Teknologi,"Penyedia jasa pembuatan website profesional untuk perusahaan, toko online, dan portofolio personal dengan harga kompetitif.",2022-05-05 23:40:07,2022-10-12 23:40:07,https://cdn.dummyumkm.id/umkm/UMKM471.jpg
UMKM472,Agro Iis,Pertanian,Usaha pertanian organik yang memproduksi sayuran segar bebas pestisida untuk dikirim langsung ke konsumen dan restoran.,2021-07-05 05:51:53,2022-09-27 05:51:53,https://cdn.dummyumkm.id/umkm/UMKM472.jpg
UMKM473,Kartika Catering,Kuliner,"Warung makan sederhana yang menyajikan masakan Padang, Jawa, dan Sunda dengan porsi besar dan harga ramah di kantong.",2023-08-05 21:43:20,2024-09-23 21:43:20,https://cdn.dummyumkm.id/umkm/UMKM473.jpg
UMKM474,Studio Agus,Jasa,"Jasa kebersihan dan sanitasi untuk rumah, kantor, dan gedung komersial dengan peralatan profesional dan ramah lingkungan.",2022-03-23 17:12:42,2023-06-08 17:12:42,https://cdn.dummyumkm.id/umkm/UMKM474.jpg
UMKM475,Kriya Ivan,Kerajinan,"Produksi aksesori handmade berbahan manik-manik, macramé, dan kain tenun untuk pasar lokal dan ekspor.",2022-07-17 16:31:23,2023-02-13 16:31:23,https://cdn.dummyumkm.id/umkm/UMKM475.jpg
UMKM476,Katering Andi,Kuliner,"Bisnis food truck yang berkeliling menjajakan burger, hotdog, dan minuman segar di area perkantoran dan kampus.",2023-01-16 07:52:17,2023-04-29 07:52:17,https://cdn.dummyumkm.id/umkm/UMKM476.jpg
UMKM477,Satria Tech,Teknologi,"Perusahaan IT yang menyediakan layanan instalasi jaringan, maintenance server, dan IT support untuk bisnis skala menengah.",2022-10-09 00:26:07,2022-10-27 00:26:07,https://cdn.dummyumkm.id/umkm/UMKM477.jpg
UMKM478,Toko Busana Dewi,Fashion,"Butik pakaian wanita muslimah yang menyediakan gamis, hijab, dan aksesoris dengan model terkini dan bahan premium.",2022-02-23 02:21:48,2022-06-16 02:21:48,https://cdn.dummyumkm.id/umkm/UMKM478.jpg
